Order ID,Customer Name,Category,Sub Category,,
OD5741,Adavan,Fruits & Veggies,Fresh Vegetables,,
OD5742,Ravi,Oil & Masala,Masalas,,
OD5743,Amy,Fruits & Veggies,Organic Fruits,,
OD5744,Amy,Snacks,Chocolates,,
OD5745,Arutra,Bakery,Cakes,,
OD5746,Sharon,"Eggs, Meat & Fish",Fish,,
OD5747,Verma,"Eggs, Meat & Fish",Chicken,,
OD5748,Shah,Beverages,Health Drinks,,
OD5749,Anu,"Eggs, Meat & Fish",Mutton,,
OD5750,Aditi,Oil & Masala,Edible Oil & Ghee,,
OD5751,Esther,Oil & Masala,Spices,,
OD5752,Rumaiza,Bakery,Biscuits,,
OD5753,Alan,Oil & Masala,Masalas,,
OD5754,Sudeep,Fruits & Veggies,Organic Vegetables,,
OD5755,Krithika,"Eggs, Meat & Fish",Fish,,
OD5756,Muneer,Oil & Masala,Spices,,
OD5757,Arutra,Bakery,Breads & Buns,,
OD5758,Ravi,Snacks,Noodles,,
OD5759,Veena,Food Grains,Atta & Flour,,
OD5760,Arvind,Food Grains,Organic Staples,,
OD5761,Sharon,"Eggs, Meat & Fish",Eggs,,
OD5762,Sundar,Snacks,Noodles,,
OD5763,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD5764,Veronica,"Eggs, Meat & Fish",Eggs,,
OD5765,Kumar,Beverages,Health Drinks,,
OD5766,Sharon,Oil & Masala,Edible Oil & Ghee,,
OD5767,Krithika,Beverages,Health Drinks,,
OD5768,Hafiz,Oil & Masala,Masalas,,
OD5769,Vidya,Fruits & Veggies,Fresh Fruits,,
OD5770,Ridhesh,Fruits & Veggies,Fresh Vegetables,,
OD5771,Malik,"Eggs, Meat & Fish",Mutton,,
OD5772,Sheeba,Snacks,Noodles,,
OD5773,James,Oil & Masala,Masalas,,
OD5774,Sundar,Snacks,Chocolates,,
OD5775,Komal,Food Grains,Dals & Pulses,,
OD5776,Yusuf,Bakery,Cakes,,
OD5777,Peer,Beverages,Soft Drinks,,
OD5778,Kumar,"Eggs, Meat & Fish",Chicken,,
OD5779,Ram,Beverages,Health Drinks,,
OD5780,Komal,Bakery,Cakes,,
OD5781,Hafiz,Oil & Masala,Edible Oil & Ghee,,
OD5782,Haseena,Oil & Masala,Edible Oil & Ghee,,
OD5783,Muneer,Snacks,Noodles,,
OD5784,Ram,Beverages,Soft Drinks,,
OD5785,Roshan,Snacks,Chocolates,,
OD5786,Adavan,"Eggs, Meat & Fish",Mutton,,
OD5787,Jackson,Snacks,Noodles,,
OD5788,Kumar,Fruits & Veggies,Organic Fruits,,
OD5789,Muneer,Food Grains,Dals & Pulses,,
OD5790,Amy,Food Grains,Organic Staples,,
OD5791,Sudha,Oil & Masala,Spices,,
OD5792,Krithika,Bakery,Biscuits,,
OD5793,Arutra,Food Grains,Organic Staples,,
OD5794,Shree,Beverages,Soft Drinks,,
OD5795,Ram,Food Grains,Atta & Flour,,
OD5796,Arvind,Snacks,Noodles,,
OD5797,Hussain,Beverages,Health Drinks,,
OD5798,Shree,"Eggs, Meat & Fish",Fish,,
OD5799,Muneer,"Eggs, Meat & Fish",Eggs,,
OD5800,Hafiz,Beverages,Soft Drinks,,
OD5801,Sudha,Snacks,Cookies,,
OD5802,Shah,Snacks,Cookies,,
OD5803,Adavan,Bakery,Biscuits,,
OD5804,Amrish,Food Grains,Organic Staples,,
OD5805,Akash,Snacks,Cookies,,
OD5806,Mathew,Bakery,Biscuits,,
OD5807,Ramesh,Food Grains,Dals & Pulses,,
OD5808,Anu,Fruits & Veggies,Organic Vegetables,,
OD5809,Shree,"Eggs, Meat & Fish",Mutton,,
OD5810,Muneer,Food Grains,Rice,,
OD5811,Sudha,Beverages,Soft Drinks,,
OD5812,Sundar,Fruits & Veggies,Fresh Fruits,,
OD5813,Hussain,Fruits & Veggies,Organic Fruits,,
OD5814,Ravi,"Eggs, Meat & Fish",Mutton,,
OD5815,Yadav,Bakery,Cakes,,
OD5816,Ravi,Snacks,Noodles,,
OD5817,Kumar,Snacks,Cookies,,
OD5818,Roshan,Snacks,Chocolates,,
OD5819,Shah,Beverages,Soft Drinks,,
OD5820,Sharon,Snacks,Chocolates,,
OD5821,Sudeep,Fruits & Veggies,Fresh Vegetables,,
OD5822,Ravi,Snacks,Cookies,,
OD5823,Jackson,Fruits & Veggies,Fresh Fruits,,
OD5824,Alan,Bakery,Breads & Buns,,
OD5825,Anu,Snacks,Cookies,,
OD5826,Yadav,Beverages,Soft Drinks,,
OD5827,Arutra,Beverages,Soft Drinks,,
OD5828,Arutra,Fruits & Veggies,Fresh Fruits,,
OD5829,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD5830,Jackson,Food Grains,Organic Staples,,
OD5831,Harish,Oil & Masala,Masalas,,
OD5832,Amrish,Food Grains,Organic Staples,,
OD5833,Vinne,Food Grains,Dals & Pulses,,
OD5834,Vinne,Oil & Masala,Spices,,
OD5835,Esther,Fruits & Veggies,Fresh Fruits,,
OD5836,Esther,Bakery,Cakes,,
OD5837,Malik,Food Grains,Rice,,
OD5838,Vinne,Snacks,Chocolates,,
OD5839,Peer,Oil & Masala,Edible Oil & Ghee,,
OD5840,Ram,Bakery,Breads & Buns,,
OD5841,Veronica,Beverages,Health Drinks,,
OD5842,Jackson,"Eggs, Meat & Fish",Mutton,,
OD5843,Suresh,Food Grains,Dals & Pulses,,
OD5844,Harish,Bakery,Biscuits,,
OD5845,Sudeep,Snacks,Noodles,,
OD5846,Muneer,Bakery,Cakes,,
OD5847,Sabeela,Food Grains,Atta & Flour,,
OD5848,Ganesh,Fruits & Veggies,Fresh Vegetables,,
OD5849,Shah,Beverages,Soft Drinks,,
OD5850,Vince,Beverages,Health Drinks,,
OD5851,Vidya,"Eggs, Meat & Fish",Fish,,
OD5852,Sudeep,Oil & Masala,Masalas,,
OD5853,Roshan,Fruits & Veggies,Organic Fruits,,
OD5854,Sharon,Oil & Masala,Spices,,
OD5855,James,Beverages,Soft Drinks,,
OD5856,Komal,Bakery,Biscuits,,
OD5857,Krithika,Snacks,Noodles,,
OD5858,Verma,Beverages,Soft Drinks,,
OD5859,Vince,"Eggs, Meat & Fish",Mutton,,
OD5860,Yadav,Beverages,Soft Drinks,,
OD5861,Sudha,Oil & Masala,Masalas,,
OD5862,Esther,Beverages,Soft Drinks,,
OD5863,Ravi,Fruits & Veggies,Fresh Fruits,,
OD5864,Hafiz,"Eggs, Meat & Fish",Chicken,,
OD5865,Veronica,Fruits & Veggies,Fresh Fruits,,
OD5866,Ram,Beverages,Health Drinks,,
OD5867,Surya,Beverages,Health Drinks,,
OD5868,Anu,Beverages,Soft Drinks,,
OD5869,Aditi,Food Grains,Dals & Pulses,,
OD5870,Jonas,Beverages,Health Drinks,,
OD5871,Shree,Beverages,Health Drinks,,
OD5872,Arvind,Oil & Masala,Spices,,
OD5873,Harish,Oil & Masala,Edible Oil & Ghee,,
OD5874,Suresh,Food Grains,Organic Staples,,
OD5875,Arutra,"Eggs, Meat & Fish",Fish,,
OD5876,Muneer,Fruits & Veggies,Fresh Vegetables,,
OD5877,Arutra,Bakery,Biscuits,,
OD5878,Aditi,Food Grains,Atta & Flour,,
OD5879,Akash,Beverages,Soft Drinks,,
OD5880,Arutra,"Eggs, Meat & Fish",Mutton,,
OD5881,Amy,Fruits & Veggies,Organic Fruits,,
OD5882,Sabeela,Oil & Masala,Edible Oil & Ghee,,
OD5883,James,Beverages,Soft Drinks,,
OD5884,Aditi,Oil & Masala,Edible Oil & Ghee,,
OD5885,Shah,Food Grains,Organic Staples,,
OD5886,Ganesh,Fruits & Veggies,Fresh Fruits,,
OD5887,Ridhesh,Oil & Masala,Masalas,,
OD5888,Amrish,Beverages,Soft Drinks,,
OD5889,Komal,Oil & Masala,Spices,,
OD5890,Hafiz,Snacks,Noodles,,
OD5891,Willams,Food Grains,Rice,,
OD5892,Harish,Food Grains,Dals & Pulses,,
OD5893,Adavan,Fruits & Veggies,Fresh Vegetables,,
OD5894,Muneer,"Eggs, Meat & Fish",Eggs,,
OD5895,Shah,Beverages,Soft Drinks,,
OD5896,Vidya,Beverages,Health Drinks,,
OD5897,Shree,Oil & Masala,Spices,,
OD5898,Malik,Bakery,Breads & Buns,,
OD5899,Muneer,"Eggs, Meat & Fish",Fish,,
OD5900,Willams,Snacks,Chocolates,,
OD5901,Peer,Snacks,Cookies,,
OD5902,Yadav,Snacks,Cookies,,
OD5903,Komal,Oil & Masala,Edible Oil & Ghee,,
OD5904,Anu,Fruits & Veggies,Organic Fruits,,
OD5905,Alan,Food Grains,Organic Staples,,
OD5906,Haseena,Fruits & Veggies,Organic Fruits,,
OD5907,Vidya,"Eggs, Meat & Fish",Fish,,
OD5908,Vidya,Oil & Masala,Masalas,,
OD5909,Mathew,Oil & Masala,Spices,,
OD5910,Akash,Food Grains,Organic Staples,,
OD5911,Ridhesh,Fruits & Veggies,Fresh Vegetables,,
OD5912,Rumaiza,Snacks,Cookies,,
OD5913,Aditi,Oil & Masala,Edible Oil & Ghee,,
OD5914,Surya,Food Grains,Rice,,
OD5915,Malik,Snacks,Chocolates,,
OD5916,Malik,Fruits & Veggies,Fresh Vegetables,,
OD5917,Vince,Food Grains,Rice,,
OD5918,Shah,Snacks,Cookies,,
OD5919,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD5920,James,Snacks,Cookies,,
OD5921,Shree,Beverages,Soft Drinks,,
OD5922,Malik,Bakery,Cakes,,
OD5923,Sundar,Oil & Masala,Spices,,
OD5924,Malik,Fruits & Veggies,Organic Vegetables,,
OD5925,James,Fruits & Veggies,Fresh Fruits,,
OD5926,Alan,Beverages,Soft Drinks,,
OD5927,Surya,Food Grains,Rice,,
OD5928,Ravi,"Eggs, Meat & Fish",Chicken,,
OD5929,Alan,Fruits & Veggies,Organic Vegetables,,
OD5930,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD5931,Verma,"Eggs, Meat & Fish",Fish,,
OD5932,Sheeba,"Eggs, Meat & Fish",Chicken,,
OD5933,Vinne,Snacks,Cookies,,
OD5934,Suresh,Snacks,Noodles,,
OD5935,Ramesh,Beverages,Health Drinks,,
OD5936,Alan,Snacks,Cookies,,
OD5937,Esther,Food Grains,Rice,,
OD5938,Roshan,Fruits & Veggies,Organic Vegetables,,
OD5939,Roshan,"Eggs, Meat & Fish",Fish,,
OD5940,Akash,Oil & Masala,Edible Oil & Ghee,,
OD5941,Shah,Oil & Masala,Edible Oil & Ghee,,
OD5942,Hafiz,Snacks,Noodles,,
OD5943,Hafiz,Fruits & Veggies,Fresh Fruits,,
OD5944,Hafiz,Fruits & Veggies,Organic Fruits,,
OD5945,Hafiz,Food Grains,Atta & Flour,,
OD5946,Hafiz,Fruits & Veggies,Organic Fruits,,
OD5947,Ridhesh,Snacks,Noodles,,
OD5948,Peer,Fruits & Veggies,Fresh Vegetables,,
OD5949,Komal,Snacks,Noodles,,
OD5950,Shah,Beverages,Health Drinks,,
OD5951,Haseena,Beverages,Soft Drinks,,
OD5952,Shree,Bakery,Breads & Buns,,
OD5953,Vidya,Fruits & Veggies,Fresh Vegetables,,
OD5954,Jonas,Snacks,Cookies,,
OD5955,Sundar,"Eggs, Meat & Fish",Chicken,,
OD5956,Sharon,Fruits & Veggies,Fresh Vegetables,,
OD5957,Harish,"Eggs, Meat & Fish",Chicken,,
OD5958,Shree,Oil & Masala,Edible Oil & Ghee,,
OD5959,Aditi,Beverages,Soft Drinks,,
OD5960,Sheeba,Food Grains,Atta & Flour,,
OD5961,Sudeep,"Eggs, Meat & Fish",Mutton,,
OD5962,Shree,"Eggs, Meat & Fish",Fish,,
OD5963,Amy,Beverages,Health Drinks,,
OD5964,Ganesh,Beverages,Health Drinks,,
OD5965,Hussain,Food Grains,Organic Staples,,
OD5966,Sabeela,Food Grains,Atta & Flour,,
OD5967,Akash,"Eggs, Meat & Fish",Mutton,,
OD5968,Arvind,Bakery,Biscuits,,
OD5969,Haseena,"Eggs, Meat & Fish",Chicken,,
OD5970,Shree,"Eggs, Meat & Fish",Mutton,,
OD5971,Suresh,Snacks,Cookies,,
OD5972,Muneer,Oil & Masala,Masalas,,
OD5973,Arvind,"Eggs, Meat & Fish",Fish,,
OD5974,Haseena,"Eggs, Meat & Fish",Fish,,
OD5975,Ridhesh,Oil & Masala,Spices,,
OD5976,Jonas,Bakery,Breads & Buns,,
OD5977,Shree,Fruits & Veggies,Organic Vegetables,,
OD5978,Veena,Beverages,Health Drinks,,
OD5979,Veronica,Fruits & Veggies,Organic Vegetables,,
OD5980,Kumar,"Eggs, Meat & Fish",Fish,,
OD5981,Willams,Beverages,Health Drinks,,
OD5982,Adavan,Fruits & Veggies,Fresh Fruits,,
OD5983,Ramesh,"Eggs, Meat & Fish",Eggs,,
OD5984,Anu,Snacks,Cookies,,
OD5985,Suresh,"Eggs, Meat & Fish",Fish,,
OD5986,Sabeela,Fruits & Veggies,Fresh Vegetables,,
OD5987,Willams,Bakery,Breads & Buns,,
OD5988,Sundar,Snacks,Noodles,,
OD5989,Akash,Snacks,Chocolates,,
OD5990,Veronica,Beverages,Health Drinks,,
OD5991,Sharon,Food Grains,Atta & Flour,,
OD5992,Arvind,Fruits & Veggies,Organic Vegetables,,
OD5993,Rumaiza,Beverages,Soft Drinks,,
OD5994,Alan,"Eggs, Meat & Fish",Chicken,,
OD5995,Rumaiza,Beverages,Soft Drinks,,
OD5996,Krithika,Bakery,Biscuits,,
OD5997,Veronica,Bakery,Breads & Buns,,
OD5998,Roshan,Fruits & Veggies,Organic Vegetables,,
OD5999,Krithika,Oil & Masala,Masalas,,
OD6000,Suresh,Bakery,Breads & Buns,,
OD6001,Malik,Beverages,Health Drinks,,
OD6002,Surya,Oil & Masala,Edible Oil & Ghee,,
OD6003,Vinne,Snacks,Noodles,,
OD6004,Muneer,Oil & Masala,Edible Oil & Ghee,,
OD6005,Surya,Beverages,Health Drinks,,
OD6006,Malik,Fruits & Veggies,Fresh Vegetables,,
OD6007,Sudha,Food Grains,Dals & Pulses,,
OD6008,Muneer,Bakery,Cakes,,
OD6009,Harish,Bakery,Cakes,,
OD6010,Vince,Food Grains,Organic Staples,,
OD6011,Harish,Oil & Masala,Edible Oil & Ghee,,
OD6012,Ramesh,Oil & Masala,Masalas,,
OD6013,Sudeep,Food Grains,Organic Staples,,
OD6014,Hussain,Food Grains,Organic Staples,,
OD6015,Hussain,Bakery,Breads & Buns,,
OD6016,Alan,Beverages,Soft Drinks,,
OD6017,Hussain,Oil & Masala,Masalas,,
OD6018,Komal,Beverages,Soft Drinks,,
OD6019,Jackson,Bakery,Breads & Buns,,
OD6020,Ravi,"Eggs, Meat & Fish",Chicken,,
OD6021,Veronica,Beverages,Soft Drinks,,
OD6022,Sundar,Bakery,Breads & Buns,,
OD6023,Harish,Fruits & Veggies,Fresh Vegetables,,
OD6024,Ridhesh,Fruits & Veggies,Organic Fruits,,
OD6025,Willams,Beverages,Soft Drinks,,
OD6026,Anu,Bakery,Breads & Buns,,
OD6027,Aditi,Snacks,Cookies,,
OD6028,Harish,Bakery,Breads & Buns,,
OD6029,Ganesh,Snacks,Noodles,,
OD6030,Shree,"Eggs, Meat & Fish",Mutton,,
OD6031,Akash,"Eggs, Meat & Fish",Chicken,,
OD6032,Kumar,Oil & Masala,Masalas,,
OD6033,Komal,Beverages,Soft Drinks,,
OD6034,Komal,Oil & Masala,Masalas,,
OD6035,Krithika,Fruits & Veggies,Organic Fruits,,
OD6036,Alan,Oil & Masala,Spices,,
OD6037,Amrish,Oil & Masala,Spices,,
OD6038,Peer,Food Grains,Dals & Pulses,,
OD6039,Vidya,Snacks,Noodles,,
OD6040,Vinne,Oil & Masala,Masalas,,
OD6041,Veena,Food Grains,Organic Staples,,
OD6042,Komal,"Eggs, Meat & Fish",Chicken,,
OD6043,Amy,Bakery,Breads & Buns,,
OD6044,Arvind,Fruits & Veggies,Organic Fruits,,
OD6045,Arvind,Bakery,Cakes,,
OD6046,Ramesh,Beverages,Soft Drinks,,
OD6047,Haseena,Beverages,Health Drinks,,
OD6048,Surya,"Eggs, Meat & Fish",Mutton,,
OD6049,Surya,"Eggs, Meat & Fish",Mutton,,
OD6050,Vidya,Food Grains,Organic Staples,,
OD6051,Jonas,Food Grains,Rice,,
OD6052,Arvind,Snacks,Cookies,,
OD6053,Ridhesh,Snacks,Noodles,,
OD6054,Komal,Oil & Masala,Masalas,,
OD6055,Adavan,"Eggs, Meat & Fish",Mutton,,
OD6056,Muneer,Oil & Masala,Masalas,,
OD6057,Vince,"Eggs, Meat & Fish",Eggs,,
OD6058,Yusuf,Oil & Masala,Spices,,
OD6059,Jonas,Oil & Masala,Masalas,,
OD6060,Verma,Fruits & Veggies,Fresh Vegetables,,
OD6061,Aditi,Fruits & Veggies,Organic Fruits,,
OD6062,Peer,Food Grains,Rice,,
OD6063,Shah,Fruits & Veggies,Fresh Vegetables,,
OD6064,Amy,Food Grains,Dals & Pulses,,
OD6065,Ramesh,Bakery,Cakes,,
OD6066,Kumar,Snacks,Chocolates,,
OD6067,Shah,Beverages,Health Drinks,,
OD6068,Adavan,Oil & Masala,Masalas,,
OD6069,Hafiz,Snacks,Cookies,,
OD6070,Sheeba,"Eggs, Meat & Fish",Chicken,,
OD6071,Adavan,Food Grains,Dals & Pulses,,
OD6072,Haseena,Snacks,Cookies,,
OD6073,Adavan,Snacks,Cookies,,
OD6074,Surya,Oil & Masala,Spices,,
OD6075,Sheeba,Bakery,Biscuits,,
OD6076,Jackson,Snacks,Noodles,,
OD6077,Vince,Fruits & Veggies,Organic Fruits,,
OD6078,James,Fruits & Veggies,Organic Fruits,,
OD6079,Ram,Bakery,Cakes,,
OD6080,Ganesh,Snacks,Chocolates,,
OD6081,Akash,Beverages,Health Drinks,,
OD6082,Ganesh,Snacks,Chocolates,,
OD6083,Vince,Fruits & Veggies,Organic Fruits,,
OD6084,Kumar,Snacks,Chocolates,,
OD6085,Shree,Food Grains,Rice,,
OD6086,Arutra,Fruits & Veggies,Organic Fruits,,
OD6087,Esther,Food Grains,Rice,,
OD6088,Vinne,Snacks,Noodles,,
OD6089,Komal,Fruits & Veggies,Organic Fruits,,
OD6090,Ravi,Food Grains,Rice,,
OD6091,Mathew,Bakery,Cakes,,
OD6092,Roshan,Food Grains,Atta & Flour,,
OD6093,Akash,Fruits & Veggies,Organic Fruits,,
OD6094,Jackson,Food Grains,Atta & Flour,,
OD6095,Sharon,Fruits & Veggies,Organic Fruits,,
OD6096,Sudha,Oil & Masala,Masalas,,
OD6097,Malik,"Eggs, Meat & Fish",Mutton,,
OD6098,Roshan,Beverages,Soft Drinks,,
OD6099,Krithika,Beverages,Soft Drinks,,
OD6100,Peer,Beverages,Health Drinks,,
OD6101,Jackson,Bakery,Cakes,,
OD6102,Alan,Fruits & Veggies,Fresh Vegetables,,
OD6103,Malik,Fruits & Veggies,Fresh Fruits,,
OD6104,Amrish,Food Grains,Dals & Pulses,,
OD6105,Harish,Oil & Masala,Masalas,,
OD6106,Vinne,Bakery,Breads & Buns,,
OD6107,Ridhesh,Fruits & Veggies,Fresh Fruits,,
OD6108,Hussain,Food Grains,Rice,,
OD6109,Haseena,"Eggs, Meat & Fish",Eggs,,
OD6110,Alan,Bakery,Biscuits,,
OD6111,Sundar,Oil & Masala,Masalas,,
OD6112,Sabeela,Bakery,Cakes,,
OD6113,Anu,Snacks,Cookies,,
OD6114,Shree,Food Grains,Organic Staples,,
OD6115,Suresh,Snacks,Noodles,,
OD6116,Sudeep,Snacks,Cookies,,
OD6117,Komal,Fruits & Veggies,Organic Fruits,,
OD6118,Hafiz,Food Grains,Rice,,
OD6119,Willams,"Eggs, Meat & Fish",Fish,,
OD6120,Sheeba,Bakery,Breads & Buns,,
OD6121,Sundar,"Eggs, Meat & Fish",Mutton,,
OD6122,Krithika,Oil & Masala,Masalas,,
OD6123,Suresh,Oil & Masala,Spices,,
OD6124,Veena,Oil & Masala,Masalas,,
OD6125,Peer,Fruits & Veggies,Fresh Fruits,,
OD6126,Shree,Fruits & Veggies,Fresh Fruits,,
OD6127,Peer,Fruits & Veggies,Fresh Vegetables,,
OD6128,Hafiz,Fruits & Veggies,Organic Fruits,,
OD6129,Ram,Food Grains,Organic Staples,,
OD6130,Haseena,Oil & Masala,Spices,,
OD6131,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD6132,James,Oil & Masala,Masalas,,
OD6133,Sudeep,Bakery,Biscuits,,
OD6134,Sabeela,Bakery,Breads & Buns,,
OD6135,Amy,Beverages,Health Drinks,,
OD6136,Veena,Oil & Masala,Spices,,
OD6137,Malik,Food Grains,Rice,,
OD6138,Akash,Food Grains,Dals & Pulses,,
OD6139,Yusuf,Food Grains,Atta & Flour,,
OD6140,Verma,Bakery,Cakes,,
OD6141,Ridhesh,"Eggs, Meat & Fish",Mutton,,
OD6142,Shree,"Eggs, Meat & Fish",Fish,,
OD6143,Shree,Oil & Masala,Edible Oil & Ghee,,
OD6144,Vince,Fruits & Veggies,Organic Vegetables,,
OD6145,Muneer,Beverages,Soft Drinks,,
OD6146,Shree,Fruits & Veggies,Organic Vegetables,,
OD6147,Muneer,Snacks,Chocolates,,
OD6148,Akash,Beverages,Soft Drinks,,
OD6149,Veena,Beverages,Health Drinks,,
OD6150,Yadav,Snacks,Noodles,,
OD6151,Amrish,Food Grains,Atta & Flour,,
OD6152,Rumaiza,Fruits & Veggies,Organic Vegetables,,
OD6153,Shah,Fruits & Veggies,Fresh Vegetables,,
OD6154,Amrish,Snacks,Cookies,,
OD6155,Veronica,Food Grains,Atta & Flour,,
OD6156,James,Snacks,Cookies,,
OD6157,Veronica,"Eggs, Meat & Fish",Fish,,
OD6158,Mathew,Oil & Masala,Spices,,
OD6159,Peer,"Eggs, Meat & Fish",Eggs,,
OD6160,Roshan,Bakery,Cakes,,
OD6161,Ridhesh,Bakery,Breads & Buns,,
OD6162,Alan,Snacks,Cookies,,
OD6163,Willams,Food Grains,Dals & Pulses,,
OD6164,Aditi,Fruits & Veggies,Organic Vegetables,,
OD6165,Sudha,Beverages,Health Drinks,,
OD6166,Ram,Oil & Masala,Masalas,,
OD6167,Vidya,Beverages,Soft Drinks,,
OD6168,Sudha,"Eggs, Meat & Fish",Eggs,,
OD6169,Sundar,Bakery,Breads & Buns,,
OD6170,Harish,Beverages,Health Drinks,,
OD6171,Alan,Snacks,Cookies,,
OD6172,Ganesh,Beverages,Soft Drinks,,
OD6173,Sundar,"Eggs, Meat & Fish",Eggs,,
OD6174,Malik,Fruits & Veggies,Organic Vegetables,,
OD6175,Rumaiza,Beverages,Health Drinks,,
OD6176,Ganesh,"Eggs, Meat & Fish",Eggs,,
OD6177,Amrish,Food Grains,Atta & Flour,,
OD6178,Verma,Fruits & Veggies,Fresh Vegetables,,
OD6179,Amy,Oil & Masala,Spices,,
OD6180,Kumar,Bakery,Biscuits,,
OD6181,Ram,Fruits & Veggies,Fresh Fruits,,
OD6182,Jackson,"Eggs, Meat & Fish",Fish,,
OD6183,Sharon,Food Grains,Organic Staples,,
OD6184,Jackson,Bakery,Biscuits,,
OD6185,Muneer,Bakery,Cakes,,
OD6186,Akash,Bakery,Biscuits,,
OD6187,Mathew,Snacks,Chocolates,,
OD6188,Adavan,Food Grains,Dals & Pulses,,
OD6189,Hussain,Oil & Masala,Edible Oil & Ghee,,
OD6190,Kumar,Bakery,Biscuits,,
OD6191,Ramesh,Oil & Masala,Edible Oil & Ghee,,
OD6192,Ridhesh,Food Grains,Dals & Pulses,,
OD6193,Kumar,Oil & Masala,Spices,,
OD6194,Ridhesh,Oil & Masala,Masalas,,
OD6195,Yusuf,Snacks,Chocolates,,
OD6196,Jackson,Bakery,Breads & Buns,,
OD6197,Roshan,"Eggs, Meat & Fish",Chicken,,
OD6198,Akash,Bakery,Cakes,,
OD6199,Surya,Oil & Masala,Edible Oil & Ghee,,
OD6200,Ridhesh,"Eggs, Meat & Fish",Mutton,,
OD6201,Haseena,"Eggs, Meat & Fish",Chicken,,
OD6202,Mathew,Snacks,Chocolates,,
OD6203,Vince,Oil & Masala,Masalas,,
OD6204,Surya,Fruits & Veggies,Organic Fruits,,
OD6205,Amy,Snacks,Chocolates,,
OD6206,Adavan,Beverages,Soft Drinks,,
OD6207,Aditi,Beverages,Health Drinks,,
OD6208,Sudha,Snacks,Cookies,,
OD6209,Verma,Fruits & Veggies,Organic Vegetables,,
OD6210,Vidya,Bakery,Biscuits,,
OD6211,Veena,Fruits & Veggies,Fresh Fruits,,
OD6212,Ramesh,Food Grains,Organic Staples,,
OD6213,Jonas,Snacks,Chocolates,,
OD6214,Surya,"Eggs, Meat & Fish",Mutton,,
OD6215,Ridhesh,Bakery,Breads & Buns,,
OD6216,Haseena,Bakery,Cakes,,
OD6217,Adavan,Beverages,Health Drinks,,
OD6218,Hussain,Snacks,Cookies,,
OD6219,Surya,"Eggs, Meat & Fish",Fish,,
OD6220,Sabeela,"Eggs, Meat & Fish",Mutton,,
OD6221,Ram,Food Grains,Dals & Pulses,,
OD6222,Malik,Snacks,Cookies,,
OD6223,Hussain,Snacks,Chocolates,,
OD6224,Akash,Food Grains,Dals & Pulses,,
OD6225,Veronica,Snacks,Cookies,,
OD6226,Alan,Snacks,Noodles,,
OD6227,Peer,Food Grains,Organic Staples,,
OD6228,Amrish,Oil & Masala,Spices,,
OD6229,Ram,Bakery,Cakes,,
OD6230,Ganesh,Oil & Masala,Spices,,
OD6231,Suresh,Bakery,Breads & Buns,,
OD6232,Suresh,Food Grains,Rice,,
OD6233,Amy,Oil & Masala,Masalas,,
OD6234,Rumaiza,"Eggs, Meat & Fish",Eggs,,
OD6235,Roshan,Oil & Masala,Spices,,
OD6236,Ramesh,Beverages,Soft Drinks,,
OD6237,Ramesh,Food Grains,Dals & Pulses,,
OD6238,Vinne,Beverages,Soft Drinks,,
OD6239,Muneer,Snacks,Noodles,,
OD6240,Harish,Fruits & Veggies,Organic Vegetables,,
OD6241,Hafiz,Bakery,Biscuits,,
OD6242,Ravi,Beverages,Health Drinks,,
OD6243,Roshan,Snacks,Cookies,,
OD6244,Ravi,Fruits & Veggies,Fresh Fruits,,
OD6245,Sudha,Oil & Masala,Spices,,
OD6246,Hafiz,Beverages,Health Drinks,,
OD6247,Esther,Fruits & Veggies,Fresh Vegetables,,
OD6248,Arvind,Food Grains,Organic Staples,,
OD6249,Amy,Beverages,Soft Drinks,,
OD6250,Amrish,Bakery,Cakes,,
OD6251,Amrish,Fruits & Veggies,Fresh Vegetables,,
OD6252,Haseena,Fruits & Veggies,Organic Vegetables,,
OD6253,Vince,Beverages,Soft Drinks,,
OD6254,Veronica,Food Grains,Atta & Flour,,
OD6255,Hussain,Food Grains,Rice,,
OD6256,Sheeba,Beverages,Health Drinks,,
OD6257,Haseena,Fruits & Veggies,Organic Vegetables,,
OD6258,Jonas,"Eggs, Meat & Fish",Eggs,,
OD6259,Alan,Food Grains,Dals & Pulses,,
OD6260,Anu,Snacks,Noodles,,
OD6261,Ram,Food Grains,Rice,,
OD6262,Sundar,Oil & Masala,Spices,,
OD6263,Vinne,Food Grains,Atta & Flour,,
OD6264,Shree,Snacks,Chocolates,,
OD6265,Mathew,Fruits & Veggies,Organic Vegetables,,
OD6266,Shree,Fruits & Veggies,Fresh Fruits,,
OD6267,Vidya,"Eggs, Meat & Fish",Mutton,,
OD6268,Surya,Bakery,Biscuits,,
OD6269,Sabeela,Snacks,Noodles,,
OD6270,Amy,Food Grains,Organic Staples,,
OD6271,Sheeba,Oil & Masala,Masalas,,
OD6272,Verma,Bakery,Biscuits,,
OD6273,Veronica,Oil & Masala,Masalas,,
OD6274,Sharon,Fruits & Veggies,Organic Vegetables,,
OD6275,Akash,"Eggs, Meat & Fish",Fish,,
